Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,RS,Boa Vista das Missões,Interior,9/2023,5.208,0.0,49.0,0
COVID19Casos,RS,Boa Vista do Buricá,Interior,9/2023,12.978,0.0,98.0,0
COVID19Casos,RS,Boa Vista do Cadeado,Interior,9/2023,3.605,0.0,35.0,0
COVID19Casos,RS,Boa Vista do Incra,Interior,9/2023,6.728,3.0,35.0,0
COVID19Casos,RS,Boa Vista do Sul,Interior,9/2023,4.907,0.0,35.0,0
COVID19Casos,RS,Bom Jesus,Interior,9/2023,14.383,1.0,217.0,0
COVID19Casos,RS,Bom Princípio,Interior,9/2023,27.428,3.0,252.0,0
COVID19Casos,RS,Bom Progresso,Interior,9/2023,2.422,0.0,21.0,0
COVID19Casos,RS,Bom Retiro do Sul,Interior,9/2023,17.233,4.0,301.0,0
COVID19Casos,RS,Boqueirão do Leão,Interior,9/2023,5.600,0.0,245.0,0
COVID19Casos,RS,Bossoroca,Interior,9/2023,6.580,0.0,154.0,0
COVID19Casos,RS,Bozano,Interior,9/2023,4.907,0.0,63.0,0
COVID19Casos,RS,Braga,Interior,9/2023,5.455,1.0,91.0,0
COVID19Casos,RS,Brochier,Interior,9/2023,9.380,3.0,56.0,0
COVID19Casos,RS,Butiá,Interior,9/2023,39.418,8.0,497.0,0
COVID19Casos,RS,Caçapava do Sul,Interior,9/2023,63.953,13.0,798.0,0
COVID19Casos,RS,Cacequi,Interior,9/2023,11.179,0.0,133.0,0
COVID19Casos,RS,Cachoeira do Sul,Interior,9/2023,170.714,30.0,1.729,0
COVID19Casos,RS,Cachoeirinha,Reg. Metropolitana,9/2023,204.681,40.0,3.829,0
COVID19Casos,RS,Cacique Doble,Interior,9/2023,10.094,2.0,105.0,0
COVID19Casos,RS,Caibaté,Interior,9/2023,3.983,0.0,56.0,0
COVID19Casos,RS,Caiçara,Interior,9/2023,9.107,0.0,84.0,0
COVID19Casos,RS,Camaquã,Interior,9/2023,106.613,31.0,1.351,0
COVID19Casos,RS,Camargo,Interior,9/2023,5.187,0.0,56.0,0
COVID19Casos,RS,Cambará do Sul,Interior,9/2023,3.045,0.0,84.0,0
COVID19Casos,RS,Campestre da Serra,Interior,9/2023,5.348,0.0,35.0,0
COVID19Casos,RS,Campina das Missões,Interior,9/2023,10.374,0.0,84.0,0
COVID19Casos,RS,Campinas do Sul,Interior,9/2023,12.852,0.0,56.0,0
COVID19Casos,RS,Campo Bom,Reg. Metropolitana,9/2023,143.661,9.0,2.065,0
COVID19Casos,RS,Campo Novo,Interior,9/2023,9.978,2.0,168.0,0
COVID19Casos,RS,Campos Borges,Interior,9/2023,7.147,2.0,91.0,0
COVID19Casos,RS,Candelária,Interior,9/2023,45.892,21.0,635.0,1
COVID19Casos,RS,Cândido Godói,Interior,9/2023,9.923,4.0,42.0,0
COVID19Casos,RS,Candiota,Interior,9/2023,23.424,8.0,126.0,0
COVID19Casos,RS,Canela,Interior,9/2023,87.753,6.0,1.512,0
COVID19Casos,RS,Canguçu,Interior,9/2023,75.555,2.0,924.0,0
COVID19Casos,RS,Canoas,Reg. Metropolitana,9/2023,696.020,267.0,13.368,1
COVID19Casos,RS,Canudos do Vale,Interior,9/2023,1.806,0.0,42.0,0
COVID19Casos,RS,Capão Bonito do Sul,Interior,9/2023,5.248,1.0,42.0,0
COVID19Casos,RS,Capão da Canoa,Interior,9/2023,153.744,42.0,1.841,0
COVID19Casos,RS,Capão do Cipó,Interior,9/2023,5.371,1.0,63.0,0
COVID19Casos,RS,Capão do Leão,Interior,9/2023,53.098,56.0,728.0,0
COVID19Casos,RS,Capela de Santana,Reg. Metropolitana,9/2023,16.262,2.0,224.0,0
COVID19Casos,RS,Capitão,Interior,9/2023,5.838,0.0,21.0,0
COVID19Casos,RS,Capivari do Sul,Interior,9/2023,13.244,0.0,70.0,0
COVID19Casos,RS,Caraá,Interior,9/2023,9.625,0.0,196.0,0
COVID19Casos,RS,Carazinho,Interior,9/2023,152.594,10.0,2.205,0
COVID19Casos,RS,Carlos Barbosa,Interior,9/2023,60.821,9.0,441.0,0
COVID19Casos,RS,Carlos Gomes,Interior,9/2023,1.645,0.0,7.0,0
COVID19Casos,RS,Casca,Interior,9/2023,15.977,1.0,154.0,0
COVID19Casos,RS,Caseiros,Interior,9/2023,4.585,0.0,117.0,1
COVID19Casos,RS,Catuípe,Interior,9/2023,13.860,0.0,238.0,0
COVID19Casos,RS,Caxias do Sul,Interior,9/2023,1.175.529,193.0,11.893,0
COVID19Casos,RS,Centenário,Interior,9/2023,2.744,0.0,28.0,0
COVID19Casos,RS,Cerrito,Interior,9/2023,6.909,0.0,105.0,0
COVID19Casos,RS,Cerro Branco,Interior,9/2023,5.132,5.0,49.0,0
COVID19Casos,RS,Cerro Grande,Interior,9/2023,3.073,0.0,49.0,0
COVID19Casos,RS,Cerro Grande do Sul,Interior,9/2023,9.345,0.0,196.0,0
COVID19Casos,RS,Cerro Largo,Interior,9/2023,31.201,13.0,203.0,0
COVID19Casos,RS,Chapada,Interior,9/2023,18.098,3.0,259.0,0
COVID19Casos,RS,Charqueadas,Reg. Metropolitana,9/2023,68.249,25.0,875.0,0
COVID19Casos,RS,Charrua,Interior,9/2023,4.293,1.0,84.0,0
COVID19Casos,RS,Chiapetta,Interior,9/2023,8.715,0.0,154.0,0
COVID19Casos,RS,Chuí,Interior,9/2023,7.176,1.0,42.0,0
COVID19Casos,RS,Chuvisca,Interior,9/2023,6.538,0.0,42.0,0
COVID19Casos,RS,Cidreira,Interior,9/2023,35.373,6.0,609.0,0
COVID19Casos,RS,Ciríaco,Interior,9/2023,10.547,3.0,217.0,0
COVID19Casos,RS,Colinas,Interior,9/2023,6.384,0.0,28.0,0
COVID19Casos,RS,Colorado,Interior,9/2023,10.762,3.0,105.0,0
COVID19Casos,RS,Condor,Interior,9/2023,16.870,0.0,77.0,0
COVID19Casos,RS,Constantina,Interior,9/2023,14.595,0.0,133.0,0
COVID19Casos,RS,Coqueiro Baixo,Interior,9/2023,3.010,0.0,21.0,0
COVID19Casos,RS,Coqueiros do Sul,Interior,9/2023,2.240,0.0,63.0,0
COVID19Casos,RS,Coronel Barros,Interior,9/2023,8.785,0.0,63.0,0
COVID19Casos,RS,Coronel Bicaco,Interior,9/2023,9.786,0.0,287.0,0
COVID19Casos,RS,Coronel Pilar,Interior,9/2023,2.520,0.0,49.0,0
COVID19Casos,RS,Cotiporã,Interior,9/2023,11.347,0.0,42.0,0
COVID19Casos,RS,Coxilha,Interior,9/2023,4.795,0.0,91.0,0
COVID19Casos,RS,Crissiumal,Interior,9/2023,20.895,0.0,182.0,0
COVID19Casos,RS,Cristal,Interior,9/2023,16.763,1.0,182.0,0
COVID19Casos,RS,Cristal do Sul,Interior,9/2023,5.784,2.0,14.0,0
COVID19Casos,RS,Cruz Alta,Interior,9/2023,159.668,16.0,1.918,0
COVID19Casos,RS,Cruzaltense,Interior,9/2023,2.275,0.0,49.0,0
COVID19Casos,RS,Cruzeiro do Sul,Interior,9/2023,14.832,1.0,294.0,0
COVID19Casos,RS,David Canabarro,Interior,9/2023,10.853,7.0,126.0,0
COVID19Casos,RS,Derrubadas,Interior,9/2023,7.378,0.0,56.0,0
COVID19Casos,RS,Dezesseis de Novembro,Interior,9/2023,3.430,0.0,35.0,0
COVID19Casos,RS,Dilermando de Aguiar,Interior,9/2023,2.233,0.0,35.0,0
COVID19Casos,RS,Dois Irmãos,Reg. Metropolitana,9/2023,56.199,7.0,588.0,0
COVID19Casos,RS,Dois Irmãos das Missões,Interior,9/2023,4.522,0.0,35.0,0
COVID19Casos,RS,Dois Lajeados,Interior,9/2023,6.216,0.0,49.0,0
COVID19Casos,RS,Dom Feliciano,Interior,9/2023,14.014,2.0,210.0,0
COVID19Casos,RS,Dom Pedrito,Interior,9/2023,72.699,13.0,896.0,0
COVID19Casos,RS,Dom Pedro de Alcântara,Interior,9/2023,3.920,0.0,56.0,0
COVID19Casos,RS,Dona Francisca,Interior,9/2023,1.799,0.0,56.0,0
COVID19Casos,RS,Doutor Maurício Cardoso,Interior,9/2023,5.181,1.0,126.0,0
COVID19Casos,RS,Doutor Ricardo,Interior,9/2023,4.641,0.0,28.0,0
COVID19Casos,RS,Eldorado do Sul,Reg. Metropolitana,9/2023,79.636,20.0,1.106,0
COVID19Casos,RS,Encantado,Interior,9/2023,27.377,0.0,434.0,0
COVID19Casos,RS,Encruzilhada do Sul,Interior,9/2023,38.133,9.0,602.0,0
COVID19Casos,RS,Engenho Velho,Interior,9/2023,2.457,0.0,35.0,0
COVID19Casos,RS,Entre Rios do Sul,Interior,9/2023,3.164,0.0,35.0,0
COVID19Casos,RS,Entre-Ijuís,Interior,9/2023,17.514,0.0,231.0,0
COVID19Casos,RS,Erebango,Interior,9/2023,4.816,0.0,28.0,0
COVID19Casos,RS,Erechim,Interior,9/2023,196.146,11.0,1.68,0
COVID19Casos,RS,Ernestina,Interior,9/2023,2.723,0.0,77.0,0
COVID19Casos,RS,Erval Grande,Interior,9/2023,4.480,0.0,56.0,0
COVID19Casos,RS,Erval Seco,Interior,9/2023,9.114,0.0,63.0,0
COVID19Casos,RS,Esmeralda,Interior,9/2023,3.568,1.0,70.0,0
COVID19Casos,RS,Esperança do Sul,Interior,9/2023,2.926,0.0,112.0,0
COVID19Casos,RS,Espumoso,Interior,9/2023,31.762,2.0,385.0,0
COVID19Casos,RS,Estação,Interior,9/2023,13.524,4.0,147.0,0
COVID19Casos,RS,Estância Velha,Reg. Metropolitana,9/2023,87.071,33.0,1.134,0
COVID19Casos,RS,Esteio,Reg. Metropolitana,9/2023,197.294,92.0,2.954,0
COVID19Casos,RS,Estrela,Interior,9/2023,59.213,15.0,581.0,0
COVID19Casos,RS,Estrela Velha,Interior,9/2023,6.237,0.0,63.0,0
COVID19Casos,RS,Eugênio de Castro,Interior,9/2023,5.765,2.0,63.0,0
COVID19Casos,RS,Fagundes Varela,Interior,9/2023,5.922,0.0,28.0,0
COVID19Casos,RS,Farroupilha,Interior,9/2023,135.710,42.0,1.526,0
COVID19Casos,RS,Faxinal do Soturno,Interior,9/2023,10.043,1.0,98.0,0
COVID19Casos,RS,Faxinalzinho,Interior,9/2023,3.136,0.0,42.0,0
COVID19Casos,RS,Fazenda Vilanova,Interior,9/2023,5.842,2.0,70.0,0
COVID19Casos,RS,Feliz,Interior,9/2023,32.100,5.0,203.0,0
COVID19Casos,RS,Flores da Cunha,Interior,9/2023,65.659,1.0,567.0,0
COVID19Casos,RS,Floriano Peixoto,Interior,9/2023,2.576,0.0,7.0,0
COVID19Casos,RS,Fontoura Xavier,Interior,9/2023,12.642,0.0,252.0,0
COVID19Casos,RS,Formigueiro,Interior,9/2023,7.826,0.0,119.0,0
COVID19Casos,RS,Forquetinha,Interior,9/2023,3.012,1.0,63.0,0
COVID19Casos,RS,Fortaleza dos Valos,Interior,9/2023,12.467,0.0,77.0,0
COVID19Casos,RS,Frederico Westphalen,Interior,9/2023,76.198,3.0,651.0,0
COVID19Casos,RS,Garibaldi,Interior,9/2023,83.867,7.0,637.0,0
COVID19Casos,RS,Garruchos,Interior,9/2023,1.211,0.0,49.0,0
COVID19Casos,RS,Gaurama,Interior,9/2023,8.099,0.0,63.0,0
COVID19Casos,RS,General Câmara,Interior,9/2023,11.057,1.0,182.0,0
COVID19Casos,RS,Gentil,Interior,9/2023,2.009,0.0,35.0,0
COVID19Casos,RS,Getúlio Vargas,Interior,9/2023,32.087,1.0,350.0,0
COVID19Casos,RS,Giruá,Interior,9/2023,30.171,1.0,378.0,0
COVID19Casos,RS,Glorinha,Reg. Metropolitana,9/2023,14.448,0.0,252.0,0
COVID19Casos,RS,Gramado,Interior,9/2023,112.006,15.0,1.148,0
COVID19Casos,RS,Gramado dos Loureiros,Interior,9/2023,2.674,0.0,28.0,0
COVID19Casos,RS,Gramado Xavier,Interior,9/2023,4.942,0.0,28.0,0
COVID19Casos,RS,Gravataí,Reg. Metropolitana,9/2023,285.439,41.0,7.733,1
COVID19Casos,RS,Guabiju,Interior,9/2023,2.926,0.0,14.0,0
COVID19Casos,RS,Guaíba,Reg. Metropolitana,9/2023,128.700,19.0,2.849,0
COVID19Casos,RS,Guaporé,Interior,9/2023,53.492,3.0,560.0,0
COVID19Casos,RS,Guarani das Missões,Interior,9/2023,12.041,1.0,133.0,0
COVID19Casos,RS,Harmonia,Interior,9/2023,11.273,3.0,105.0,0
COVID19Casos,RS,Herval,Interior,9/2023,12.089,0.0,161.0,0
COVID19Casos,RS,Herveiras,Interior,9/2023,2.996,0.0,21.0,0
COVID19Casos,RS,Horizontina,Interior,9/2023,38.229,2.0,350.0,0
COVID19Casos,RS,Hulha Negra,Interior,9/2023,12.809,2.0,84.0,0
COVID19Casos,RS,Humaitá,Interior,9/2023,4.926,2.0,84.0,0
COVID19Casos,RS,Ibarama,Interior,9/2023,5.201,0.0,49.0,0
COVID19Casos,RS,Ibiaçá,Interior,9/2023,9.745,4.0,98.0,0
COVID19Casos,RS,Ibiraiaras,Interior,9/2023,14.728,0.0,294.0,0
COVID19Casos,RS,Ibirapuitã,Interior,9/2023,5.031,1.0,119.0,0
COVID19Casos,RS,Ibirubá,Interior,9/2023,62.379,8.0,700.0,0
COVID19Casos,RS,Igrejinha,Reg. Metropolitana,9/2023,58.016,0.0,959.0,0
COVID19Casos,RS,Ijuí,Interior,9/2023,219.431,35.0,2.184,0
COVID19Casos,RS,Ilópolis,Interior,9/2023,4.361,0.0,35.0,0
COVID19Casos,RS,Imbé,Interior,9/2023,60.240,48.0,1.05,0
COVID19Casos,RS,Imigrante,Interior,9/2023,3.143,0.0,63.0,0
COVID19Casos,RS,Independência,Interior,9/2023,11.039,0.0,91.0,0
COVID19Casos,RS,Inhacorá,Interior,9/2023,1.022,0.0,35.0,0
COVID19Casos,RS,Ipê,Interior,9/2023,15.657,3.0,119.0,0
COVID19Casos,RS,Ipiranga do Sul,Interior,9/2023,3.514,0.0,14.0,0
COVID19Casos,RS,Iraí,Interior,9/2023,8.267,0.0,119.0,0
COVID19Casos,RS,Itaara,Interior,9/2023,7.476,0.0,126.0,0
COVID19Casos,RS,Itacurubi,Interior,9/2023,784,0.0,63.0,0
COVID19Casos,RS,Itapuca,Interior,9/2023,2.454,2.0,21.0,0
COVID19Casos,RS,Itaqui,Interior,9/2023,73.129,5.0,511.0,0
COVID19Casos,RS,Itati,Interior,9/2023,4.130,0.0,84.0,0
COVID19Casos,RS,Itatiba do Sul,Interior,9/2023,4.217,1.0,28.0,0
COVID19Casos,RS,Ivorá,Interior,9/2023,847,0.0,7.0,0
COVID19Casos,RS,Ivoti,Reg. Metropolitana,9/2023,50.655,25.0,532.0,0
COVID19Casos,RS,Jaboticaba,Interior,9/2023,7.539,0.0,84.0,0
COVID19Casos,RS,Jacuizinho,Interior,9/2023,3.164,0.0,21.0,0
COVID19Casos,RS,Jacutinga,Interior,9/2023,5.803,0.0,28.0,0
COVID19Casos,RS,Jaguarão,Interior,9/2023,57.983,12.0,448.0,0
COVID19Casos,RS,Jaguari,Interior,9/2023,21.975,14.0,273.0,0
COVID19Casos,RS,Jaquirana,Interior,9/2023,7.546,0.0,70.0,0
COVID19Casos,RS,Jari,Interior,9/2023,1.799,0.0,35.0,0
COVID19Casos,RS,Jóia,Interior,9/2023,15.288,0.0,175.0,0
COVID19Casos,RS,Júlio de Castilhos,Interior,9/2023,32.505,29.0,392.0,0
COVID19Casos,RS,Lagoa Bonita do Sul,Interior,9/2023,1.694,0.0,7.0,0
COVID19Casos,RS,Lagoa dos Três Cantos,Interior,9/2023,4.221,0.0,35.0,0
COVID19Casos,RS,Lagoa Vermelha,Interior,9/2023,57.104,2.0,833.0,0
COVID19Casos,RS,Lagoão,Interior,9/2023,6.195,0.0,105.0,0
COVID19Casos,RS,Lajeado,Interior,9/2023,182.587,33.0,1.729,0
COVID19Casos,RS,Lajeado do Bugre,Interior,9/2023,3.717,0.0,119.0,0
COVID19Casos,RS,Lavras do Sul,Interior,9/2023,11.229,7.0,133.0,0
COVID19Casos,RS,Liberato Salzano,Interior,9/2023,8.635,4.0,77.0,0
COVID19Casos,RS,Lindolfo Collor,Interior,9/2023,12.225,12.0,112.0,0
COVID19Casos,RS,Linha Nova,Interior,9/2023,3.276,0.0,28.0,0
COVID19Casos,RS,Maçambará,Interior,9/2023,10.892,0.0,42.0,0
COVID19Casos,RS,Machadinho,Interior,9/2023,11.919,1.0,105.0,0
COVID19Casos,RS,Mampituba,Interior,9/2023,4.914,0.0,21.0,0
COVID19Casos,RS,Manoel Viana,Interior,9/2023,11.461,32.0,98.0,0
COVID19Casos,RS,Maquiné,Interior,9/2023,15.310,19.0,175.0,0
COVID19Casos,RS,Maratá,Interior,9/2023,4.641,0.0,35.0,0
COVID19Casos,RS,Marau,Interior,9/2023,110.246,7.0,896.0,0
COVID19Casos,RS,Marcelino Ramos,Interior,9/2023,7.874,1.0,70.0,0
COVID19Casos,RS,Mariana Pimentel,Interior,9/2023,5.887,0.0,49.0,0
COVID19Casos,RS,Mariano Moro,Interior,9/2023,1.701,0.0,42.0,0
COVID19Casos,RS,Marques de Souza,Interior,9/2023,4.052,1.0,63.0,0
COVID19Casos,RS,Mata,Interior,9/2023,8.834,0.0,98.0,0
COVID19Casos,RS,Mato Castelhano,Interior,9/2023,5.782,0.0,119.0,0
COVID19Casos,RS,Mato Leitão,Interior,9/2023,10.877,1.0,63.0,0
COVID19Casos,RS,Mato Queimado,Interior,9/2023,2.422,0.0,28.0,0
COVID19Casos,RS,Maximiliano de Almeida,Interior,9/2023,8.967,0.0,105.0,0
COVID19Casos,RS,Minas do Leão,Interior,9/2023,5.628,0.0,98.0,0
COVID19Casos,RS,Miraguaí,Interior,9/2023,8.911,0.0,126.0,0
COVID19Casos,RS,Montauri,Interior,9/2023,3.120,3.0,63.0,0
COVID19Casos,RS,Monte Alegre dos Campos,Interior,9/2023,2.184,0.0,56.0,0
COVID19Casos,RS,Monte Belo do Sul,Interior,9/2023,4.746,0.0,63.0,0
COVID19Casos,RS,Montenegro,Reg. Metropolitana,9/2023,138.477,36.0,1.377,1
COVID19Casos,RS,Mormaço,Interior,9/2023,7.973,0.0,49.0,0
COVID19Casos,RS,Morrinhos do Sul,Interior,9/2023,7.098,0.0,56.0,0
COVID19Casos,RS,Morro Redondo,Interior,9/2023,17.407,4.0,168.0,0
COVID19Casos,RS,Morro Reuter,Interior,9/2023,11.305,0.0,126.0,0
COVID19Casos,RS,Mostardas,Interior,9/2023,13.721,1.0,252.0,0
COVID19Casos,RS,Muçum,Interior,9/2023,9.870,0.0,119.0,0
COVID19Casos,RS,Muitos Capões,Interior,9/2023,2.688,0.0,42.0,0
COVID19Casos,RS,Muliterno,Interior,9/2023,3.009,1.0,14.0,0
COVID19Casos,RS,Não-Me-Toque,Interior,9/2023,53.130,0.0,504.0,0
COVID19Casos,RS,Nicolau Vergueiro,Interior,9/2023,1.008,0.0,63.0,0
COVID19Casos,RS,Nonoai,Interior,9/2023,27.090,4.0,378.0,0
COVID19Casos,RS,Nova Alvorada,Interior,9/2023,6.809,2.0,56.0,0
COVID19Casos,RS,Nova Araçá,Interior,9/2023,13.153,0.0,77.0,0
COVID19Casos,RS,Nova Bassano,Interior,9/2023,22.529,3.0,119.0,0
COVID19Casos,RS,Nova Boa Vista,Interior,9/2023,5.820,2.0,21.0,0
COVID19Casos,RS,Nova Bréscia,Interior,9/2023,7.032,1.0,133.0,0
COVID19Casos,RS,Nova Candelária,Interior,9/2023,6.588,7.0,35.0,0
COVID19Casos,RS,Nova Esperança do Sul,Interior,9/2023,16.104,3.0,91.0,0
COVID19Casos,RS,Nova Hartz,Reg. Metropolitana,9/2023,36.700,2.0,567.0,0
COVID19Casos,RS,Nova Pádua,Interior,9/2023,5.229,0.0,84.0,0
COVID19Casos,RS,Nova Palma,Interior,9/2023,11.746,0.0,112.0,0
COVID19Casos,RS,Nova Petrópolis,Interior,9/2023,67.336,5.0,705.0,1
COVID19Casos,RS,Nova Prata,Interior,9/2023,47.096,0.0,448.0,0
COVID19Casos,RS,Nova Ramada,Interior,9/2023,5.957,0.0,28.0,0
COVID19Casos,RS,Nova Roma do Sul,Interior,9/2023,4.753,0.0,49.0,0
COVID19Casos,RS,Nova Santa Rita,Reg. Metropolitana,9/2023,52.477,37.0,805.0,0
COVID19Casos,RS,Novo Barreiro,Interior,9/2023,10.234,0.0,182.0,0
COVID19Casos,RS,Novo Cabrais,Interior,9/2023,7.343,0.0,56.0,0
COVID19Casos,RS,Novo Hamburgo,Reg. Metropolitana,9/2023,388.380,77.0,7.868,0
COVID19Casos,RS,Novo Machado,Interior,9/2023,3.185,0.0,49.0,0
COVID19Casos,RS,Novo Tiradentes,Interior,9/2023,3.948,0.0,0.0,0
COVID19Casos,RS,Novo Xingu,Interior,9/2023,3.948,0.0,35.0,0
COVID19Casos,RS,Osório,Interior,9/2023,144.618,18.0,1.421,0
COVID19Casos,RS,Paim Filho,Interior,9/2023,5.411,0.0,14.0,0
COVID19Casos,RS,Palmares do Sul,Interior,9/2023,24.769,6.0,287.0,0
COVID19Casos,RS,Palmeira das Missões,Interior,9/2023,69.160,9.0,819.0,0
COVID19Casos,RS,Palmitinho,Interior,9/2023,13.125,0.0,105.0,0
COVID19Casos,RS,Panambi,Interior,9/2023,102.367,1.0,966.0,0
COVID19Casos,RS,Pantano Grande,Interior,9/2023,18.736,1.0,217.0,0
COVID19Casos,RS,Paraí,Interior,9/2023,15.475,2.0,175.0,0
COVID19Casos,RS,Paraíso do Sul,Interior,9/2023,8.762,1.0,119.0,0
COVID19Casos,RS,Pareci Novo,Interior,9/2023,9.660,0.0,49.0,0
COVID19Casos,RS,Parobé,Reg. Metropolitana,9/2023,107.770,7.0,1.813,0
COVID19Casos,RS,Passa Sete,Interior,9/2023,5.433,2.0,49.0,0
COVID19Casos,RS,Passo do Sobrado,Interior,9/2023,9.643,8.0,133.0,0
COVID19Casos,RS,Passo Fundo,Interior,9/2023,508.470,43.0,5.787,1
COVID19Casos,RS,Paulo Bento,Interior,9/2023,4.025,0.0,14.0,0
COVID19Casos,RS,Paverama,Interior,9/2023,8.075,2.0,154.0,0
COVID19Casos,RS,Pedras Altas,Interior,9/2023,3.507,4.0,28.0,0
COVID19Casos,RS,Pedro Osório,Interior,9/2023,13.986,0.0,231.0,0
COVID19Casos,RS,Pejuçara,Interior,9/2023,13.132,2.0,84.0,0
COVID19Casos,RS,Pelotas,Interior,9/2023,772.828,169.0,10.571,3
COVID19Casos,RS,Picada Café,Interior,9/2023,7.532,0.0,98.0,0
COVID19Casos,RS,Pinhal,Interior,9/2023,6.930,0.0,42.0,0
COVID19Casos,RS,Pinhal da Serra,Interior,9/2023,4.957,1.0,49.0,0
COVID19Casos,RS,Pinhal Grande,Interior,9/2023,5.866,0.0,49.0,0
COVID19Casos,RS,Pinheirinho do Vale,Interior,9/2023,6.447,0.0,70.0,0
COVID19Casos,RS,Pinheiro Machado,Interior,9/2023,33.221,3.0,266.0,0
COVID19Casos,RS,Pinto Bandeira,Interior,9/2023,4.571,0.0,42.0,0
COVID19Casos,RS,Pirapó,Interior,9/2023,2.100,0.0,133.0,0
COVID19Casos,RS,Piratini,Interior,9/2023,19.951,5.0,301.0,0
COVID19Casos,RS,Planalto,Interior,9/2023,15.739,1.0,196.0,0
COVID19Casos,RS,Poço das Antas,Interior,9/2023,3.535,0.0,21.0,0
COVID19Casos,RS,Pontão,Interior,9/2023,2.950,1.0,84.0,0
COVID19Casos,RS,Ponte Preta,Interior,9/2023,1.512,0.0,21.0,0
COVID19Casos,RS,Portão,Reg. Metropolitana,9/2023,53.632,12.0,1.015,0
COVID19Casos,RS,Porto Alegre,Reg. Metropolitana,9/2023,2.289.653,392.0,46.465,1
COVID19Casos,RS,Porto Lucena,Interior,9/2023,6.363,0.0,77.0,0
COVID19Casos,RS,Porto Mauá,Interior,9/2023,2.922,1.0,56.0,0
COVID19Casos,RS,Porto Vera Cruz,Interior,9/2023,2.135,0.0,42.0,0
COVID19Casos,RS,Porto Xavier,Interior,9/2023,22.554,0.0,427.0,0
COVID19Casos,RS,Pouso Novo,Interior,9/2023,2.858,1.0,28.0,0
COVID19Casos,RS,Presidente Lucena,Interior,9/2023,5.649,0.0,28.0,0
COVID19Casos,RS,Progresso,Interior,9/2023,7.973,0.0,112.0,0
COVID19Casos,RS,Protásio Alves,Interior,9/2023,1.155,0.0,49.0,0
COVID19Casos,RS,Putinga,Interior,9/2023,7.322,0.0,140.0,0
COVID19Casos,RS,Quaraí,Interior,9/2023,33.968,12.0,469.0,0
COVID19Casos,RS,Quatro Irmãos,Interior,9/2023,1.309,0.0,21.0,0
COVID19Casos,RS,Quevedos,Interior,9/2023,4.116,0.0,14.0,0
COVID19Casos,RS,Quinze de Novembro,Interior,9/2023,10.214,10.0,84.0,0
COVID19Casos,RS,Redentora,Interior,9/2023,14.273,0.0,238.0,0
COVID19Casos,RS,Relvado,Interior,9/2023,3.759,0.0,28.0,0
COVID19Casos,RS,Restinga Sêca,Interior,9/2023,33.362,0.0,322.0,0
COVID19Casos,RS,Rio dos Índios,Interior,9/2023,5.425,0.0,84.0,0
COVID19Casos,RS,Rio Grande,Interior,9/2023,399.350,132.0,4.999,1
COVID19Casos,RS,Rio Pardo,Interior,9/2023,60.594,13.0,805.0,0
COVID19Casos,RS,Riozinho,Interior,9/2023,5.516,0.0,98.0,0
COVID19Casos,RS,Roca Sales,Interior,9/2023,10.514,0.0,210.0,0
COVID19Casos,RS,Rodeio Bonito,Interior,9/2023,18.501,0.0,77.0,0
COVID19Casos,RS,Rolador,Interior,9/2023,4.466,0.0,28.0,0
COVID19Casos,RS,Rolante,Reg. Metropolitana,9/2023,48.561,6.0,497.0,0
COVID19Casos,RS,Ronda Alta,Interior,9/2023,19.228,5.0,203.0,0
COVID19Casos,RS,Rondinha,Interior,9/2023,12.612,1.0,147.0,0
COVID19Casos,RS,Roque Gonzales,Interior,9/2023,9.575,1.0,84.0,0
COVID19Casos,RS,Rosário do Sul,Interior,9/2023,64.177,7.0,1.148,0
COVID19Casos,RS,Sagrada Família,Interior,9/2023,5.677,0.0,70.0,0
COVID19Casos,RS,Saldanha Marinho,Interior,9/2023,6.181,0.0,105.0,0
COVID19Casos,RS,Salto do Jacuí,Interior,9/2023,18.143,12.0,210.0,0
COVID19Casos,RS,Salvador das Missões,Interior,9/2023,5.789,0.0,70.0,0
COVID19Casos,RS,Salvador do Sul,Interior,9/2023,11.903,3.0,42.0,0
COVID19Casos,RS,Sananduva,Interior,9/2023,41.237,0.0,287.0,0
COVID19Casos,RS,Sant'Ana do Livramento,Interior,9/2023,151.008,30.0,1.659,0
COVID19Casos,RS,Santa Bárbara do Sul,Interior,9/2023,21.238,0.0,350.0,0
COVID19Casos,RS,Santa Cecília do Sul,Interior,9/2023,5.553,2.0,28.0,0
COVID19Casos,RS,Santa Clara do Sul,Interior,9/2023,4.788,0.0,91.0,0
COVID19Casos,RS,Santa Cruz do Sul,Interior,9/2023,327.130,-80.0,2.891,0
COVID19Casos,RS,Santa Margarida do Sul,Interior,9/2023,2.003,1.0,49.0,0
COVID19Casos,RS,Santa Maria,Interior,9/2023,565.275,66.0,7.028,0
COVID19Casos,RS,Santa Maria do Herval,Interior,9/2023,8.533,0.0,119.0,0
COVID19Casos,RS,Santa Rosa,Interior,9/2023,186.761,32.0,1.673,0
COVID19Casos,RS,Santa Tereza,Interior,9/2023,2.989,0.0,42.0,0
COVID19Casos,RS,Santa Vitória do Palmar,Interior,9/2023,54.351,7.0,427.0,0
COVID19Casos,RS,Santana da Boa Vista,Interior,9/2023,6.895,0.0,98.0,0
